Date,Hour,Station,Latitude,Longitude,Weather,Day_of_Week,Bike_Count
2024-01-15 18:00:00,18,Greenwich Park,51.4769,-0.0005,Ensoleillé,0,24
2024-01-15 18:00:00,18,Camden Market,51.5413,-0.1465,Ensoleillé,0,26
2024-01-15 18:00:00,18,Notting Hill,51.513,-0.2055,Ensoleillé,0,25
2024-01-15 18:00:00,18,Regent's Park,51.5313,-0.1569,Ensoleillé,0,19
2024-01-15 18:00:00,18,Kensington Palace,51.5058,-0.1877,Nuageux,0,29
2024-01-15 18:00:00,18,The Shard,51.5045,-0.0865,Ensoleillé,0,28
2024-01-15 18:00:00,18,Westminster Abbey,51.4993,-0.1273,Nuageux,0,26
2024-01-15 18:00:00,18,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,0,28
2024-01-15 18:00:00,18,Soho,51.5136,-0.1365,Ensoleillé,0,18
2024-01-15 18:00:00,18,Piccadilly Circus,51.5101,-0.134,Nuageux,0,18
2024-01-15 18:00:00,18,Oxford Street,51.5145,-0.1443,Nuageux,0,16
2024-01-15 19:00:00,19,Tower of London,51.5081,-0.0759,Ensoleillé,0,24
2024-01-15 19:00:00,19,Big Ben,51.5007,-0.1246,Nuageux,0,28
2024-01-15 19:00:00,19,London Eye,51.5033,-0.1195,Pluie,0,22
2024-01-15 19:00:00,19,Buckingham Palace,51.5014,-0.1419,Ensoleillé,0,17
2024-01-15 19:00:00,19,British Museum,51.5194,-0.127,Orageux,0,18
2024-01-15 19:00:00,19,St. Paul's Cathedral,51.5138,-0.0984,Ensoleillé,0,27
2024-01-15 19:00:00,19,Hyde Park,51.5074,-0.1657,Ensoleillé,0,28
2024-01-15 19:00:00,19,Covent Garden,51.5129,-0.1246,Nuageux,0,22
2024-01-15 19:00:00,19,Trafalgar Square,51.508,-0.1281,Ensoleillé,0,15
2024-01-15 19:00:00,19,Greenwich Park,51.4769,-0.0005,Ensoleillé,0,26
2024-01-15 19:00:00,19,Camden Market,51.5413,-0.1465,Ensoleillé,0,27
2024-01-15 19:00:00,19,Notting Hill,51.513,-0.2055,Ensoleillé,0,22
2024-01-15 19:00:00,19,Regent's Park,51.5313,-0.1569,Ensoleillé,0,26
2024-01-15 19:00:00,19,Kensington Palace,51.5058,-0.1877,Ensoleillé,0,24
2024-01-15 19:00:00,19,The Shard,51.5045,-0.0865,Ensoleillé,0,32
2024-01-15 19:00:00,19,Westminster Abbey,51.4993,-0.1273,Ensoleillé,0,29
2024-01-15 19:00:00,19,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,0,21
2024-01-15 19:00:00,19,Soho,51.5136,-0.1365,Ensoleillé,0,18
2024-01-15 19:00:00,19,Piccadilly Circus,51.5101,-0.134,Ensoleillé,0,30
2024-01-15 19:00:00,19,Oxford Street,51.5145,-0.1443,Nuageux,0,24
2024-01-15 20:00:00,20,Tower of London,51.5081,-0.0759,Nuageux,0,22
2024-01-15 20:00:00,20,Big Ben,51.5007,-0.1246,Ensoleillé,0,30
2024-01-15 20:00:00,20,London Eye,51.5033,-0.1195,Ensoleillé,0,20
2024-01-15 20:00:00,20,Buckingham Palace,51.5014,-0.1419,Pluie,0,22
2024-01-15 20:00:00,20,British Museum,51.5194,-0.127,Orageux,0,21
2024-01-15 20:00:00,20,St. Paul's Cathedral,51.5138,-0.0984,Ensoleillé,0,21
2024-01-15 20:00:00,20,Hyde Park,51.5074,-0.1657,Ensoleillé,0,23
2024-01-15 20:00:00,20,Covent Garden,51.5129,-0.1246,Ensoleillé,0,16
2024-01-15 20:00:00,20,Trafalgar Square,51.508,-0.1281,Ensoleillé,0,24
2024-01-15 20:00:00,20,Greenwich Park,51.4769,-0.0005,Ensoleillé,0,29
2024-01-15 20:00:00,20,Camden Market,51.5413,-0.1465,Nuageux,0,31
2024-01-15 20:00:00,20,Notting Hill,51.513,-0.2055,Pluie,0,22
2024-01-15 20:00:00,20,Regent's Park,51.5313,-0.1569,Ensoleillé,0,30
2024-01-15 20:00:00,20,Kensington Palace,51.5058,-0.1877,Nuageux,0,32
2024-01-15 20:00:00,20,The Shard,51.5045,-0.0865,Ensoleillé,0,27
2024-01-15 20:00:00,20,Westminster Abbey,51.4993,-0.1273,Ensoleillé,0,33
2024-01-15 20:00:00,20,Shakespeare's Globe,51.5081,-0.0973,Nuageux,0,19
2024-01-15 20:00:00,20,Soho,51.5136,-0.1365,Nuageux,0,30
2024-01-15 20:00:00,20,Piccadilly Circus,51.5101,-0.134,Ensoleillé,0,31
2024-01-15 20:00:00,20,Oxford Street,51.5145,-0.1443,Ensoleillé,0,19
2024-01-15 21:00:00,21,Tower of London,51.5081,-0.0759,Ensoleillé,0,7
2024-01-15 21:00:00,21,Big Ben,51.5007,-0.1246,Ensoleillé,0,6
2024-01-15 21:00:00,21,London Eye,51.5033,-0.1195,Pluie,0,12
2024-01-15 21:00:00,21,Buckingham Palace,51.5014,-0.1419,Ensoleillé,0,18
2024-01-15 21:00:00,21,British Museum,51.5194,-0.127,Nuageux,0,7
2024-01-15 21:00:00,21,St. Paul's Cathedral,51.5138,-0.0984,Ensoleillé,0,6
2024-01-15 21:00:00,21,Hyde Park,51.5074,-0.1657,Pluie,0,8
2024-01-15 21:00:00,21,Covent Garden,51.5129,-0.1246,Nuageux,0,12
2024-01-15 21:00:00,21,Trafalgar Square,51.508,-0.1281,Nuageux,0,6
2024-01-15 21:00:00,21,Greenwich Park,51.4769,-0.0005,Ensoleillé,0,5
2024-01-15 21:00:00,21,Camden Market,51.5413,-0.1465,Nuageux,0,8
2024-01-15 21:00:00,21,Notting Hill,51.513,-0.2055,Ensoleillé,0,18
2024-01-15 21:00:00,21,Regent's Park,51.5313,-0.1569,Ensoleillé,0,10
2024-01-15 21:00:00,21,Kensington Palace,51.5058,-0.1877,Nuageux,0,10
2024-01-15 21:00:00,21,The Shard,51.5045,-0.0865,Nuageux,0,8
2024-01-15 21:00:00,21,Westminster Abbey,51.4993,-0.1273,Nuageux,0,7
2024-01-15 21:00:00,21,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,0,10
2024-01-15 21:00:00,21,Soho,51.5136,-0.1365,Ensoleillé,0,9
2024-01-15 21:00:00,21,Piccadilly Circus,51.5101,-0.134,Ensoleillé,0,11
2024-01-15 21:00:00,21,Oxford Street,51.5145,-0.1443,Nuageux,0,17
2024-01-15 22:00:00,22,Tower of London,51.5081,-0.0759,Nuageux,0,15
2024-01-15 22:00:00,22,Big Ben,51.5007,-0.1246,Orageux,0,16
2024-01-15 22:00:00,22,London Eye,51.5033,-0.1195,Ensoleillé,0,15
2024-01-15 22:00:00,22,Buckingham Palace,51.5014,-0.1419,Nuageux,0,14
2024-01-15 22:00:00,22,British Museum,51.5194,-0.127,Ensoleillé,0,9
2024-01-15 22:00:00,22,St. Paul's Cathedral,51.5138,-0.0984,Ensoleillé,0,5
2024-01-15 22:00:00,22,Hyde Park,51.5074,-0.1657,Ensoleillé,0,18
2024-01-15 22:00:00,22,Covent Garden,51.5129,-0.1246,Ensoleillé,0,17
2024-01-15 22:00:00,22,Trafalgar Square,51.508,-0.1281,Nuageux,0,6
2024-01-15 22:00:00,22,Greenwich Park,51.4769,-0.0005,Ensoleillé,0,9
2024-01-15 22:00:00,22,Camden Market,51.5413,-0.1465,Pluie,0,6
2024-01-15 22:00:00,22,Notting Hill,51.513,-0.2055,Pluie,0,3
2024-01-15 22:00:00,22,Regent's Park,51.5313,-0.1569,Nuageux,0,5
2024-01-15 22:00:00,22,Kensington Palace,51.5058,-0.1877,Pluie,0,10
2024-01-15 22:00:00,22,The Shard,51.5045,-0.0865,Ensoleillé,0,9
2024-01-15 22:00:00,22,Westminster Abbey,51.4993,-0.1273,Nuageux,0,9
2024-01-15 22:00:00,22,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,0,9
2024-01-15 22:00:00,22,Soho,51.5136,-0.1365,Nuageux,0,9
2024-01-15 22:00:00,22,Piccadilly Circus,51.5101,-0.134,Nuageux,0,17
2024-01-15 22:00:00,22,Oxford Street,51.5145,-0.1443,Nuageux,0,19
2024-01-15 23:00:00,23,Tower of London,51.5081,-0.0759,Nuageux,0,6
2024-01-15 23:00:00,23,Big Ben,51.5007,-0.1246,Ensoleillé,0,1
2024-01-15 23:00:00,23,London Eye,51.5033,-0.1195,Nuageux,0,8
2024-01-15 23:00:00,23,Buckingham Palace,51.5014,-0.1419,Nuageux,0,11
2024-01-15 23:00:00,23,British Museum,51.5194,-0.127,Ensoleillé,0,6
2024-01-15 23:00:00,23,St. Paul's Cathedral,51.5138,-0.0984,Ensoleillé,0,10
2024-01-15 23:00:00,23,Hyde Park,51.5074,-0.1657,Pluie,0,0
2024-01-15 23:00:00,23,Covent Garden,51.5129,-0.1246,Nuageux,0,5
2024-01-15 23:00:00,23,Trafalgar Square,51.508,-0.1281,Ensoleillé,0,9
2024-01-15 23:00:00,23,Greenwich Park,51.4769,-0.0005,Pluie,0,3
2024-01-15 23:00:00,23,Camden Market,51.5413,-0.1465,Orageux,0,14
2024-01-15 23:00:00,23,Notting Hill,51.513,-0.2055,Nuageux,0,1
2024-01-15 23:00:00,23,Regent's Park,51.5313,-0.1569,Nuageux,0,4
2024-01-15 23:00:00,23,Kensington Palace,51.5058,-0.1877,Nuageux,0,12
2024-01-15 23:00:00,23,The Shard,51.5045,-0.0865,Pluie,0,0
2024-01-15 23:00:00,23,Westminster Abbey,51.4993,-0.1273,Nuageux,0,4
2024-01-15 23:00:00,23,Shakespeare's Globe,51.5081,-0.0973,Pluie,0,9
2024-01-15 23:00:00,23,Soho,51.5136,-0.1365,Pluie,0,0
2024-01-15 23:00:00,23,Piccadilly Circus,51.5101,-0.134,Nuageux,0,1
2024-01-15 23:00:00,23,Oxford Street,51.5145,-0.1443,Ensoleillé,0,11
2024-01-16 00:00:00,0,Tower of London,51.5081,-0.0759,Ensoleillé,1,14
2024-01-16 00:00:00,0,Big Ben,51.5007,-0.1246,Ensoleillé,1,10
2024-01-16 00:00:00,0,London Eye,51.5033,-0.1195,Ensoleillé,1,15
2024-01-16 00:00:00,0,Buckingham Palace,51.5014,-0.1419,Ensoleillé,1,8
2024-01-16 00:00:00,0,British Museum,51.5194,-0.127,Nuageux,1,1
2024-01-16 00:00:00,0,St. Paul's Cathedral,51.5138,-0.0984,Nuageux,1,10
2024-01-16 00:00:00,0,Hyde Park,51.5074,-0.1657,Ensoleillé,1,16
2024-01-16 00:00:00,0,Covent Garden,51.5129,-0.1246,Ensoleillé,1,7
2024-01-16 00:00:00,0,Trafalgar Square,51.508,-0.1281,Pluie,1,0
2024-01-16 00:00:00,0,Greenwich Park,51.4769,-0.0005,Nuageux,1,2
2024-01-16 00:00:00,0,Camden Market,51.5413,-0.1465,Ensoleillé,1,1
2024-01-16 00:00:00,0,Notting Hill,51.513,-0.2055,Ensoleillé,1,9
2024-01-16 00:00:00,0,Regent's Park,51.5313,-0.1569,Ensoleillé,1,1
2024-01-16 00:00:00,0,Kensington Palace,51.5058,-0.1877,Nuageux,1,8
2024-01-16 00:00:00,0,The Shard,51.5045,-0.0865,Ensoleillé,1,2
2024-01-16 00:00:00,0,Westminster Abbey,51.4993,-0.1273,Ensoleillé,1,15
2024-01-16 00:00:00,0,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,1,11
2024-01-16 00:00:00,0,Soho,51.5136,-0.1365,Ensoleillé,1,3
2024-01-16 00:00:00,0,Piccadilly Circus,51.5101,-0.134,Ensoleillé,1,1
2024-01-16 00:00:00,0,Oxford Street,51.5145,-0.1443,Ensoleillé,1,3
2024-01-16 01:00:00,1,Tower of London,51.5081,-0.0759,Ensoleillé,1,2
2024-01-16 01:00:00,1,Big Ben,51.5007,-0.1246,Nuageux,1,8
2024-01-16 01:00:00,1,London Eye,51.5033,-0.1195,Ensoleillé,1,2
2024-01-16 01:00:00,1,Buckingham Palace,51.5014,-0.1419,Pluie,1,7
2024-01-16 01:00:00,1,British Museum,51.5194,-0.127,Ensoleillé,1,8
2024-01-16 01:00:00,1,St. Paul's Cathedral,51.5138,-0.0984,Ensoleillé,1,5
2024-01-16 01:00:00,1,Hyde Park,51.5074,-0.1657,Ensoleillé,1,3
2024-01-16 01:00:00,1,Covent Garden,51.5129,-0.1246,Ensoleillé,1,8
2024-01-16 01:00:00,1,Trafalgar Square,51.508,-0.1281,Ensoleillé,1,3
2024-01-16 01:00:00,1,Greenwich Park,51.4769,-0.0005,Ensoleillé,1,6
2024-01-16 01:00:00,1,Camden Market,51.5413,-0.1465,Ensoleillé,1,6
2024-01-16 01:00:00,1,Notting Hill,51.513,-0.2055,Nuageux,1,12
2024-01-16 01:00:00,1,Regent's Park,51.5313,-0.1569,Ensoleillé,1,1
2024-01-16 01:00:00,1,Kensington Palace,51.5058,-0.1877,Nuageux,1,4
2024-01-16 01:00:00,1,The Shard,51.5045,-0.0865,Pluie,1,0
2024-01-16 01:00:00,1,Westminster Abbey,51.4993,-0.1273,Ensoleillé,1,3
2024-01-16 01:00:00,1,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,1,13
2024-01-16 01:00:00,1,Soho,51.5136,-0.1365,Ensoleillé,1,14
2024-01-16 01:00:00,1,Piccadilly Circus,51.5101,-0.134,Ensoleillé,1,13
2024-01-16 01:00:00,1,Oxford Street,51.5145,-0.1443,Pluie,1,2
2024-01-16 02:00:00,2,Tower of London,51.5081,-0.0759,Pluie,1,0
2024-01-16 02:00:00,2,Big Ben,51.5007,-0.1246,Nuageux,1,8
2024-01-16 02:00:00,2,London Eye,51.5033,-0.1195,Ensoleillé,1,7
2024-01-16 02:00:00,2,Buckingham Palace,51.5014,-0.1419,Pluie,1,8
2024-01-16 02:00:00,2,British Museum,51.5194,-0.127,Nuageux,1,9
2024-01-16 02:00:00,2,St. Paul's Cathedral,51.5138,-0.0984,Pluie,1,3
2024-01-16 02:00:00,2,Hyde Park,51.5074,-0.1657,Ensoleillé,1,6
2024-01-16 02:00:00,2,Covent Garden,51.5129,-0.1246,Nuageux,1,12
2024-01-16 02:00:00,2,Trafalgar Square,51.508,-0.1281,Ensoleillé,1,10
2024-01-16 02:00:00,2,Greenwich Park,51.4769,-0.0005,Ensoleillé,1,5
2024-01-16 02:00:00,2,Camden Market,51.5413,-0.1465,Pluie,1,4
2024-01-16 02:00:00,2,Notting Hill,51.513,-0.2055,Nuageux,1,5
2024-01-16 02:00:00,2,Regent's Park,51.5313,-0.1569,Nuageux,1,14
2024-01-16 02:00:00,2,Kensington Palace,51.5058,-0.1877,Nuageux,1,11
2024-01-16 02:00:00,2,The Shard,51.5045,-0.0865,Ensoleillé,1,11
2024-01-16 02:00:00,2,Westminster Abbey,51.4993,-0.1273,Ensoleillé,1,11
2024-01-16 02:00:00,2,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,1,2
2024-01-16 02:00:00,2,Soho,51.5136,-0.1365,Ensoleillé,1,9
2024-01-16 02:00:00,2,Piccadilly Circus,51.5101,-0.134,Ensoleillé,1,4
2024-01-16 02:00:00,2,Oxford Street,51.5145,-0.1443,Nuageux,1,2
2024-01-16 03:00:00,3,Tower of London,51.5081,-0.0759,Pluie,1,0
2024-01-16 03:00:00,3,Big Ben,51.5007,-0.1246,Ensoleillé,1,15
2024-01-16 03:00:00,3,London Eye,51.5033,-0.1195,Nuageux,1,12
2024-01-16 03:00:00,3,Buckingham Palace,51.5014,-0.1419,Pluie,1,3
2024-01-16 03:00:00,3,British Museum,51.5194,-0.127,Nuageux,1,7
2024-01-16 03:00:00,3,St. Paul's Cathedral,51.5138,-0.0984,Nuageux,1,4
2024-01-16 03:00:00,3,Hyde Park,51.5074,-0.1657,Nuageux,1,12
2024-01-16 03:00:00,3,Covent Garden,51.5129,-0.1246,Nuageux,1,7
2024-01-16 03:00:00,3,Trafalgar Square,51.508,-0.1281,Nuageux,1,4
2024-01-16 03:00:00,3,Greenwich Park,51.4769,-0.0005,Pluie,1,6
2024-01-16 03:00:00,3,Camden Market,51.5413,-0.1465,Nuageux,1,15
2024-01-16 03:00:00,3,Notting Hill,51.513,-0.2055,Nuageux,1,5
2024-01-16 03:00:00,3,Regent's Park,51.5313,-0.1569,Nuageux,1,8
2024-01-16 03:00:00,3,Kensington Palace,51.5058,-0.1877,Nuageux,1,13
2024-01-16 03:00:00,3,The Shard,51.5045,-0.0865,Pluie,1,2
2024-01-16 03:00:00,3,Westminster Abbey,51.4993,-0.1273,Ensoleillé,1,5
2024-01-16 03:00:00,3,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,1,6
2024-01-16 03:00:00,3,Soho,51.5136,-0.1365,Nuageux,1,10
2024-01-16 03:00:00,3,Piccadilly Circus,51.5101,-0.134,Nuageux,1,8
2024-01-16 03:00:00,3,Oxford Street,51.5145,-0.1443,Ensoleillé,1,5
2024-01-16 04:00:00,4,Tower of London,51.5081,-0.0759,Pluie,1,0
2024-01-16 04:00:00,4,Big Ben,51.5007,-0.1246,Pluie,1,10
2024-01-16 04:00:00,4,London Eye,51.5033,-0.1195,Nuageux,1,3
2024-01-16 04:00:00,4,Buckingham Palace,51.5014,-0.1419,Orageux,1,5
2024-01-16 04:00:00,4,British Museum,51.5194,-0.127,Nuageux,1,3
2024-01-16 04:00:00,4,St. Paul's Cathedral,51.5138,-0.0984,Ensoleillé,1,12
2024-01-16 04:00:00,4,Hyde Park,51.5074,-0.1657,Ensoleillé,1,5
2024-01-16 04:00:00,4,Covent Garden,51.5129,-0.1246,Orageux,1,11
2024-01-16 04:00:00,4,Trafalgar Square,51.508,-0.1281,Pluie,1,0
2024-01-16 04:00:00,4,Greenwich Park,51.4769,-0.0005,Ensoleillé,1,12
2024-01-16 04:00:00,4,Camden Market,51.5413,-0.1465,Ensoleillé,1,3
2024-01-16 04:00:00,4,Notting Hill,51.513,-0.2055,Ensoleillé,1,11
2024-01-16 04:00:00,4,Regent's Park,51.5313,-0.1569,Nuageux,1,10
2024-01-16 04:00:00,4,Kensington Palace,51.5058,-0.1877,Nuageux,1,2
2024-01-16 04:00:00,4,The Shard,51.5045,-0.0865,Orageux,1,13
2024-01-16 04:00:00,4,Westminster Abbey,51.4993,-0.1273,Nuageux,1,5
2024-01-16 04:00:00,4,Shakespeare's Globe,51.5081,-0.0973,Nuageux,1,4
2024-01-16 04:00:00,4,Soho,51.5136,-0.1365,Nuageux,1,1
2024-01-16 04:00:00,4,Piccadilly Circus,51.5101,-0.134,Nuageux,1,2
2024-01-16 04:00:00,4,Oxford Street,51.5145,-0.1443,Nuageux,1,8
2024-01-16 05:00:00,5,Tower of London,51.5081,-0.0759,Ensoleillé,1,2
2024-01-16 05:00:00,5,Big Ben,51.5007,-0.1246,Ensoleillé,1,4
2024-01-16 05:00:00,5,London Eye,51.5033,-0.1195,Pluie,1,1
2024-01-16 05:00:00,5,Buckingham Palace,51.5014,-0.1419,Pluie,1,2
2024-01-16 05:00:00,5,British Museum,51.5194,-0.127,Ensoleillé,1,13
2024-01-16 05:00:00,5,St. Paul's Cathedral,51.5138,-0.0984,Orageux,1,0
2024-01-16 05:00:00,5,Hyde Park,51.5074,-0.1657,Orageux,1,6
2024-01-16 05:00:00,5,Covent Garden,51.5129,-0.1246,Nuageux,1,11
2024-01-16 05:00:00,5,Trafalgar Square,51.508,-0.1281,Nuageux,1,0
2024-01-16 05:00:00,5,Greenwich Park,51.4769,-0.0005,Nuageux,1,13
2024-01-16 05:00:00,5,Camden Market,51.5413,-0.1465,Nuageux,1,3
2024-01-16 05:00:00,5,Notting Hill,51.513,-0.2055,Orageux,1,6
2024-01-16 05:00:00,5,Regent's Park,51.5313,-0.1569,Ensoleillé,1,9
2024-01-16 05:00:00,5,Kensington Palace,51.5058,-0.1877,Ensoleillé,1,1
2024-01-16 05:00:00,5,The Shard,51.5045,-0.0865,Ensoleillé,1,12
2024-01-16 05:00:00,5,Westminster Abbey,51.4993,-0.1273,Ensoleillé,1,3
2024-01-16 05:00:00,5,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,1,7
2024-01-16 05:00:00,5,Soho,51.5136,-0.1365,Pluie,1,0
2024-01-16 05:00:00,5,Piccadilly Circus,51.5101,-0.134,Ensoleillé,1,0
2024-01-16 05:00:00,5,Oxford Street,51.5145,-0.1443,Nuageux,1,14
2024-01-16 06:00:00,6,Tower of London,51.5081,-0.0759,Nuageux,1,18
2024-01-16 06:00:00,6,Big Ben,51.5007,-0.1246,Ensoleillé,1,5
2024-01-16 06:00:00,6,London Eye,51.5033,-0.1195,Ensoleillé,1,11
2024-01-16 06:00:00,6,Buckingham Palace,51.5014,-0.1419,Nuageux,1,5
2024-01-16 06:00:00,6,British Museum,51.5194,-0.127,Ensoleillé,1,19
2024-01-16 06:00:00,6,St. Paul's Cathedral,51.5138,-0.0984,Nuageux,1,6
2024-01-16 06:00:00,6,Hyde Park,51.5074,-0.1657,Ensoleillé,1,8
2024-01-16 06:00:00,6,Covent Garden,51.5129,-0.1246,Nuageux,1,17
2024-01-16 06:00:00,6,Trafalgar Square,51.508,-0.1281,Orageux,1,9
2024-01-16 06:00:00,6,Greenwich Park,51.4769,-0.0005,Orageux,1,5
2024-01-16 06:00:00,6,Camden Market,51.5413,-0.1465,Ensoleillé,1,12
2024-01-16 06:00:00,6,Notting Hill,51.513,-0.2055,Ensoleillé,1,5
2024-01-16 06:00:00,6,Regent's Park,51.5313,-0.1569,Nuageux,1,6
2024-01-16 06:00:00,6,Kensington Palace,51.5058,-0.1877,Ensoleillé,1,10
2024-01-16 06:00:00,6,The Shard,51.5045,-0.0865,Nuageux,1,18
2024-01-16 06:00:00,6,Westminster Abbey,51.4993,-0.1273,Ensoleillé,1,13
2024-01-16 06:00:00,6,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,1,13
2024-01-16 06:00:00,6,Soho,51.5136,-0.1365,Nuageux,1,8
2024-01-16 06:00:00,6,Piccadilly Circus,51.5101,-0.134,Ensoleillé,1,17
2024-01-16 06:00:00,6,Oxford Street,51.5145,-0.1443,Ensoleillé,1,18
2024-01-16 07:00:00,7,Tower of London,51.5081,-0.0759,Nuageux,1,28
2024-01-16 07:00:00,7,Big Ben,51.5007,-0.1246,Nuageux,1,28
2024-01-16 07:00:00,7,London Eye,51.5033,-0.1195,Pluie,1,28
2024-01-16 07:00:00,7,Buckingham Palace,51.5014,-0.1419,Nuageux,1,30
2024-01-16 07:00:00,7,British Museum,51.5194,-0.127,Nuageux,1,22
2024-01-16 07:00:00,7,St. Paul's Cathedral,51.5138,-0.0984,Nuageux,1,21
2024-01-16 07:00:00,7,Hyde Park,51.5074,-0.1657,Ensoleillé,1,28
2024-01-16 07:00:00,7,Covent Garden,51.5129,-0.1246,Nuageux,1,30
2024-01-16 07:00:00,7,Trafalgar Square,51.508,-0.1281,Ensoleillé,1,19
2024-01-16 07:00:00,7,Greenwich Park,51.4769,-0.0005,Nuageux,1,16
2024-01-16 07:00:00,7,Camden Market,51.5413,-0.1465,Ensoleillé,1,32
2024-01-16 07:00:00,7,Notting Hill,51.513,-0.2055,Ensoleillé,1,20
2024-01-16 07:00:00,7,Regent's Park,51.5313,-0.1569,Nuageux,1,23
2024-01-16 07:00:00,7,Kensington Palace,51.5058,-0.1877,Pluie,1,21
2024-01-16 07:00:00,7,The Shard,51.5045,-0.0865,Pluie,1,18
2024-01-16 07:00:00,7,Westminster Abbey,51.4993,-0.1273,Ensoleillé,1,30
2024-01-16 07:00:00,7,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,1,27
2024-01-16 07:00:00,7,Soho,51.5136,-0.1365,Ensoleillé,1,24
2024-01-16 07:00:00,7,Piccadilly Circus,51.5101,-0.134,Nuageux,1,26
2024-01-16 07:00:00,7,Oxford Street,51.5145,-0.1443,Pluie,1,21
2024-01-16 08:00:00,8,Tower of London,51.5081,-0.0759,Pluie,1,20
2024-01-16 08:00:00,8,Big Ben,51.5007,-0.1246,Nuageux,1,17
2024-01-16 08:00:00,8,London Eye,51.5033,-0.1195,Ensoleillé,1,19
2024-01-16 08:00:00,8,Buckingham Palace,51.5014,-0.1419,Ensoleillé,1,20
2024-01-16 08:00:00,8,British Museum,51.5194,-0.127,Nuageux,1,23
2024-01-16 08:00:00,8,St. Paul's Cathedral,51.5138,-0.0984,Ensoleillé,1,17
2024-01-16 08:00:00,8,Hyde Park,51.5074,-0.1657,Ensoleillé,1,21
2024-01-16 08:00:00,8,Covent Garden,51.5129,-0.1246,Ensoleillé,1,23
2024-01-16 08:00:00,8,Trafalgar Square,51.508,-0.1281,Pluie,1,17
2024-01-16 08:00:00,8,Greenwich Park,51.4769,-0.0005,Ensoleillé,1,26
2024-01-16 08:00:00,8,Camden Market,51.5413,-0.1465,Nuageux,1,25
2024-01-16 08:00:00,8,Notting Hill,51.513,-0.2055,Ensoleillé,1,24
2024-01-16 08:00:00,8,Regent's Park,51.5313,-0.1569,Nuageux,1,18
2024-01-16 08:00:00,8,Kensington Palace,51.5058,-0.1877,Pluie,1,20
2024-01-16 08:00:00,8,The Shard,51.5045,-0.0865,Ensoleillé,1,28
2024-01-16 08:00:00,8,Westminster Abbey,51.4993,-0.1273,Pluie,1,21
2024-01-16 08:00:00,8,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,1,19
2024-01-16 08:00:00,8,Soho,51.5136,-0.1365,Ensoleillé,1,26
2024-01-16 08:00:00,8,Piccadilly Circus,51.5101,-0.134,Nuageux,1,24
2024-01-16 08:00:00,8,Oxford Street,51.5145,-0.1443,Ensoleillé,1,21
2024-01-16 09:00:00,9,Tower of London,51.5081,-0.0759,Pluie,1,16
2024-01-16 09:00:00,9,Big Ben,51.5007,-0.1246,Pluie,1,21
2024-01-16 09:00:00,9,London Eye,51.5033,-0.1195,Pluie,1,19
2024-01-16 09:00:00,9,Buckingham Palace,51.5014,-0.1419,Ensoleillé,1,26
2024-01-16 09:00:00,9,British Museum,51.5194,-0.127,Nuageux,1,23
2024-01-16 09:00:00,9,St. Paul's Cathedral,51.5138,-0.0984,Nuageux,1,24
2024-01-16 09:00:00,9,Hyde Park,51.5074,-0.1657,Ensoleillé,1,24
2024-01-16 09:00:00,9,Covent Garden,51.5129,-0.1246,Orageux,1,18
2024-01-16 09:00:00,9,Trafalgar Square,51.508,-0.1281,Nuageux,1,31
2024-01-16 09:00:00,9,Greenwich Park,51.4769,-0.0005,Ensoleillé,1,25
2024-01-16 09:00:00,9,Camden Market,51.5413,-0.1465,Ensoleillé,1,28
2024-01-16 09:00:00,9,Notting Hill,51.513,-0.2055,Nuageux,1,22
2024-01-16 09:00:00,9,Regent's Park,51.5313,-0.1569,Ensoleillé,1,18
2024-01-16 09:00:00,9,Kensington Palace,51.5058,-0.1877,Nuageux,1,30
2024-01-16 09:00:00,9,The Shard,51.5045,-0.0865,Ensoleillé,1,15
2024-01-16 09:00:00,9,Westminster Abbey,51.4993,-0.1273,Ensoleillé,1,22
2024-01-16 09:00:00,9,Shakespeare's Globe,51.5081,-0.0973,Ensoleillé,1,21
2024-01-16 09:00:00,9,Soho,51.5136,-0.1365,Ensoleillé,1,19
2024-01-16 09:00:00,9,Piccadilly Circus,51.5101,-0.134,Ensoleillé,1,31
2024-01-16 09:00:00,9,Oxford Street,51.5145,-0.1443,Ensoleillé,1,18
2024-01-16 10:00:00,10,Tower of London,51.5081,-0.0759,Pluie,1,20
2024-01-16 10:00:00,10,Big Ben,51.5007,-0.1246,Nuageux,1,16
2024-01-16 10:00:00,10,London Eye,51.5033,-0.1195,Nuageux,1,29
2024-01-16 10:00:00,10,Buckingham Palace,51.5014,-0.1419,Nuageux,1,23
2024-01-16 10:00:00,10,British Museum,51.5194,-0.127,Nuageux,1,17
2024-01-16 10:00:00,10,St. Paul's Cathedral,51.5138,-0.0984,Ensoleillé,1,31
